,page_number,Sheet Number,subject,Scaled Length,x1,y1,x2,y2,NM,ScaleFactor,author,modified_date,xref,Type,AISC_Manual_Label,W,PB
368,3,,"('W10X54',)",0.8474874785000001,13.8799997965,16.716668023,13.9766667684,16.6733330621,fitz-A547,96,"('W10X54',)",,3017,,,,
369,3,,"('W10X54',)",0.8232154345,12.6799994575,13.7733340793,12.6366661919,13.680001152900001,fitz-A548,96,"('W10X54',)",,3019,,,,
370,3,,"('W10X54',)",0.812346353,12.5833333333,13.8166673448,12.5433332655,13.7233344184,fitz-A549,96,"('W10X54',)",,3021,,,,
371,3,,"('W10X54',)",0.8474757419000001,12.5633332994,13.7700008816,12.6599994236,13.7266676161,fitz-A550,96,"('W10X54',)",,3023,,,,
372,3,,"('W10X68',)",0.8232277366,20.1699998644,20.2600012885,20.1266665988,20.1666666667,fitz-A551,96,"('W10X68',)",,3025,,,,
373,3,,"('W10X68',)",0.8369343205,20.0699988471,20.3066677517,20.0299987793,20.2099999322,fitz-A552,96,"('W10X68',)",,3027,,,,
374,3,,"('W10X68',)",0.8718765515,20.0499996609,20.2566663954,20.1499989827,20.2133331299,fitz-A553,96,"('W10X68',)",,3029,,,,
375,3,,"('W10X68',)",0.8232154345,16.5066663954,12.0633341471,16.4633331299,11.9700012207,fitz-A554,96,"('W10X68',)",,3031,,,,
376,3,,"('W10X68',)",0.8475004954,16.4066670736,12.1100023058,16.3633338081,12.0133327908,fitz-A555,96,"('W10X68',)",,3033,,,,
377,3,,"('W10X68',)",0.8718819445,16.3833329942,12.0600009494,16.4833323161,12.0166659885,fitz-A556,96,"('W10X68',)",,3035,,,,
378,3,,"('W10X54',)",0.8474757419000001,23.0533328586,18.8566674127,23.0966661241,18.9533335368,fitz-A557,96,"('W10X54',)",,3037,,,,
379,3,,"('W10X54',)",0.8474757419000001,23.1499989827,18.8133341471,23.1933322483,18.9100002713,fitz-A558,96,"('W10X54',)",,3039,,,,
380,3,,"('W10X54',)",0.812346353,23.1699998644,18.8633338081,23.0766669379,18.9033338759,fitz-A559,96,"('W10X54',)",,3041,,,,
381,3,,"('W10X54',)",0.8474757419000001,21.9299994575,16.3466678196,21.973332723,16.4433339437,fitz-A560,96,"('W10X54',)",,3043,,,,
382,3,,"('W10X54',)",0.8474757419000001,22.0266655816,16.303334554,22.0699988471,16.4000006782,fitz-A561,96,"('W10X54',)",,3045,,,,
383,3,,"('W10X54',)",0.8474757419000001,22.0499996609,16.3500010173,21.9533335368,16.3933342828,fitz-A562,96,"('W10X54',)",,3047,,,,
384,3,,"('W10X54',)",0.8474757419000001,20.7066667345,13.6066674127,20.75,13.7033335368,fitz-A563,96,"('W10X54',)",,3049,,,,
385,3,,"('W10X54',)",0.8232154345,20.8033328586,13.5666673448,20.8466661241,13.6600002713,fitz-A564,96,"('W10X54',)",,3051,,,,
386,3,,"('W10X54',)",0.8474757419000001,20.8233320448,13.6133338081,20.7266659207,13.6566670736,fitz-A565,96,"('W10X54',)",,3053,,,,
387,3,,"('W10X54',)",0.8266601562,19.6733330621,11.0999993218,19.6733330621,10.9966668023,fitz-A566,96,"('W10X54',)",,3055,,,,
388,3,,"('W10X54',)",0.8266601562,19.5666656494,11.0999993218,19.5666656494,10.9966668023,fitz-A567,96,"('W10X54',)",,3057,,,,
389,3,,"('W10X54',)",0.8533393012,19.5666656494,11.0466681586,19.6733330621,11.0466681586,fitz-A568,96,"('W10X54',)",,3059,,,,
390,3,,"('W10X54',)",0.8474757419000001,21.2666659885,22.7133331299,21.1699998644,22.7566663954,fitz-A569,96,"('W10X54',)",,3061,,,,
391,3,,"('W10X54',)",0.8232154345,21.3066660563,22.8100009494,21.2133331299,22.853334215,fitz-A570,96,"('W10X54',)",,3063,,,,
392,3,,"('W10X54',)",0.8474757419000001,21.2599995931,22.8333333333,21.2166663276,22.7366672092,fitz-A571,96,"('W10X54',)",,3065,,,,
393,3,,"('W10X54',)",0.8533257378,25.1200002035,36.4900004069,25.1200002035,36.5966661241,fitz-A572,96,"('W10X54',)",,3217,,,,
394,3,,"('W10X54',)",0.8533257378,25.223332723,36.4900004069,25.223332723,36.5966661241,fitz-A573,96,"('W10X54',)",,3219,,,,
395,3,,"('W10X54',)",0.8266601562,25.223332723,36.5433349609,25.1200002035,36.5433349609,fitz-A574,96,"('W10X54',)",,3221,,,,
396,3,,"('W10X54',)",0.8266601562,25.1200002035,30.6366678874,25.1200002035,30.7400004069,fitz-A575,96,"('W10X54',)",,3223,,,,
397,3,,"('W10X54',)",0.8266601562,25.223332723,30.6366678874,25.223332723,30.7400004069,fitz-A576,96,"('W10X54',)",,3225,,,,
398,3,,"('W10X54',)",0.8266601562,25.223332723,30.6899990506,25.1200002035,30.6899990506,fitz-A577,96,"('W10X54',)",,3227,,,,
399,3,,"('W10X54',)",0.8266601562,25.223332723,25.0099995931,25.1200002035,25.0099995931,fitz-A578,96,"('W10X54',)",,3229,,,,
400,3,,"('W10X54',)",0.8266601562,25.223332723,25.1166670058,25.1200002035,25.1166670058,fitz-A579,96,"('W10X54',)",,3231,,,,
401,3,,"('W10X54',)",0.8533393012,25.1699998644,25.1166670058,25.1699998644,25.0099995931,fitz-A580,96,"('W10X54',)",,3233,,,,
402,3,,"('W10X54',)",0.8266737196,25.1200002035,28.2633327908,25.1200002035,28.3666670058,fitz-A581,96,"('W10X54',)",,3235,,,,
403,3,,"('W10X54',)",0.8266737196,25.223332723,28.2633327908,25.223332723,28.3666670058,fitz-A582,96,"('W10X54',)",,3237,,,,
404,3,,"('W10X54',)",0.8266601562,25.223332723,28.3133341471,25.1200002035,28.3133341471,fitz-A583,96,"('W10X54',)",,3239,,,,
405,3,,"('W10X54',)",0.8266601562,25.1200002035,33.8866678874,25.1200002035,33.9900004069,fitz-A584,96,"('W10X54',)",,3241,,,,
406,3,,"('W10X54',)",0.8266601562,25.223332723,33.8866678874,25.223332723,33.9900004069,fitz-A585,96,"('W10X54',)",,3243,,,,
407,3,,"('W10X54',)",0.8266601562,25.223332723,33.9399990506,25.1200002035,33.9399990506,fitz-A586,96,"('W10X54',)",,3245,,,,
408,3,,"('W10X54',)",0.8533257378,21.8066660563,36.4900004069,21.8066660563,36.5966661241,fitz-A587,96,"('W10X54',)",,3247,,,,
409,3,,"('W10X54',)",0.8533257378,21.9100002713,36.4900004069,21.9100002713,36.5966661241,fitz-A588,96,"('W10X54',)",,3249,,,,
410,3,,"('W10X54',)",0.8266737196,21.9100002713,36.5433349609,21.8066660563,36.5433349609,fitz-A589,96,"('W10X54',)",,3251,,,,
411,3,,"('W10X68',)",0.8266601562,21.8033328586,30.6366678874,21.8033328586,30.7400004069,fitz-A590,96,"('W10X68',)",,3253,,,,
412,3,,"('W10X68',)",0.8266601562,21.913333469,30.6366678874,21.913333469,30.7400004069,fitz-A591,96,"('W10X68',)",,3255,,,,
413,3,,"('W10X68',)",0.8800048828,21.913333469,30.6899990506,21.8033328586,30.6899990506,fitz-A592,96,"('W10X68',)",,3257,,,,
414,3,,"('W10X68',)",0.8533393012,21.8033328586,25.0099995931,21.8033328586,25.1166670058,fitz-A593,96,"('W10X68',)",,3259,,,,
415,3,,"('W10X68',)",0.8533393012,21.913333469,25.0099995931,21.913333469,25.1166670058,fitz-A594,96,"('W10X68',)",,3261,,,,
416,3,,"('W10X68',)",0.8800048828,21.913333469,25.0633341471,21.8033328586,25.0633341471,fitz-A595,96,"('W10X68',)",,3263,,,,
417,3,,"('W10X68',)",0.8533393012,21.8033328586,28.2599995931,21.8033328586,28.3666670058,fitz-A596,96,"('W10X68',)",,3265,,,,
418,3,,"('W10X68',)",0.8533393012,21.913333469,28.2599995931,21.913333469,28.3666670058,fitz-A597,96,"('W10X68',)",,3267,,,,
419,3,,"('W10X68',)",0.8800048828,21.913333469,28.3133341471,21.8033328586,28.3133341471,fitz-A598,96,"('W10X68',)",,3269,,,,
420,3,,"('W10X54',)",0.8533257378,17.6200002035,36.4900004069,17.6200002035,36.5966661241,fitz-A599,96,"('W10X54',)",,3271,,,,
421,3,,"('W10X54',)",0.8533257378,17.723332723,36.4900004069,17.723332723,36.5966661241,fitz-A600,96,"('W10X54',)",,3273,,,,
422,3,,"('W10X54',)",0.8266601562,17.723332723,36.5433349609,17.6200002035,36.5433349609,fitz-A601,96,"('W10X54',)",,3275,,,,
423,3,,"('W10X54',)",0.8266601562,17.6200002035,30.6366678874,17.6200002035,30.7400004069,fitz-A602,96,"('W10X54',)",,3277,,,,
424,3,,"('W10X54',)",0.8266601562,17.723332723,30.6366678874,17.723332723,30.7400004069,fitz-A603,96,"('W10X54',)",,3279,,,,
425,3,,"('W10X54',)",0.8266601562,17.723332723,30.6899990506,17.6200002035,30.6899990506,fitz-A604,96,"('W10X54',)",,3281,,,,
426,3,,"('W10X54',)",0.8266737196,17.6200002035,28.2633327908,17.6200002035,28.3666670058,fitz-A605,96,"('W10X54',)",,3283,,,,
427,3,,"('W10X54',)",0.8266737196,17.723332723,28.2633327908,17.723332723,28.3666670058,fitz-A606,96,"('W10X54',)",,3285,,,,
428,3,,"('W10X54',)",0.8266601562,17.723332723,28.3133341471,17.6200002035,28.3133341471,fitz-A607,96,"('W10X54',)",,3287,,,,
429,3,,"('W10X54',)",0.8266601562,17.6200002035,33.8866678874,17.6200002035,33.9900004069,fitz-A608,96,"('W10X54',)",,3289,,,,
430,3,,"('W10X54',)",0.8266601562,17.723332723,33.8866678874,17.723332723,33.9900004069,fitz-A609,96,"('W10X54',)",,3291,,,,
431,3,,"('W10X54',)",0.8266601562,17.723332723,33.9399990506,17.6200002035,33.9399990506,fitz-A610,96,"('W10X54',)",,3293,,,,
432,3,,"('W10X54',)",0.8232277366,24.5433332655,21.9333343506,24.4499986437,21.9766676161,fitz-A611,96,"('W10X54',)",,3295,,,,
433,3,,"('W10X54',)",0.812346353,24.586666531,22.0300004747,24.4933336046,22.0700005425,fitz-A612,96,"('W10X54',)",,3297,,,,
434,3,,"('W10X54',)",0.8474757419000001,24.5400000678,22.0499996609,24.4966668023,21.9533335368,fitz-A613,96,"('W10X54',)",,3299,,,,
435,3,,"('W10X54',)",0.8232277366,16.3466661241,21.9700012207,16.3033328586,21.8766665988,fitz-A614,96,"('W10X54',)",,3301,,,,
436,3,,"('W10X54',)",0.8232277366,16.25,22.0133344862,16.2066667345,21.9199998644,fitz-A615,96,"('W10X54',)",,3303,,,,
437,3,,"('W10X54',)",0.8232277366,16.2299991184,21.9666663276,16.3233337402,21.9233330621,fitz-A616,96,"('W10X54',)",,3305,,,,
438,3,,"('W10X54',)",0.8232154345,15.223332723,19.4599999322,15.1799994575,19.3666670058,fitz-A617,96,"('W10X54',)",,3307,,,,
439,3,,"('W10X54',)",0.8474757419000001,15.1266665988,19.5033331977,15.0833333333,19.4066670736,fitz-A618,96,"('W10X54',)",,3309,,,,
440,3,,"('W10X54',)",0.8474881186000001,15.1066657172,19.4566667345,15.2033335368,19.413333469,fitz-A619,96,"('W10X54',)",,3311,,,,
441,3,,"('W10X54',)",0.8474881186000001,14.0,16.7233344184,13.9566667345,16.6266665988,fitz-A620,96,"('W10X54',)",,3313,,,,
442,3,,"('W10X54',)",0.8232277366,13.9033330282,16.7633344862,13.8599997626,16.6699998644,fitz-A621,96,"('W10X54',)",,3315,,,,
443,3,,"('W10X54',)",0.8474874785000001,13.8799997965,16.716668023,13.9766667684,16.6733330621,fitz-A622,96,"('W10X54',)",,3317,,,,
444,3,,"('W10X54',)",0.8232154345,12.6799994575,13.7733340793,12.6366661919,13.680001152900001,fitz-A623,96,"('W10X54',)",,3319,,,,
445,3,,"('W10X54',)",0.812346353,12.5833333333,13.8166673448,12.5433332655,13.7233344184,fitz-A624,96,"('W10X54',)",,3321,,,,
446,3,,"('W10X54',)",0.8474757419000001,12.5633332994,13.7700008816,12.6599994236,13.7266676161,fitz-A625,96,"('W10X54',)",,3323,,,,
447,3,,"('W10X68',)",0.8232277366,20.1699998644,20.2600012885,20.1266665988,20.1666666667,fitz-A626,96,"('W10X68',)",,3325,,,,
448,3,,"('W10X68',)",0.8369343205,20.0699988471,20.3066677517,20.0299987793,20.2099999322,fitz-A627,96,"('W10X68',)",,3327,,,,
449,3,,"('W10X68',)",0.8718765515,20.0499996609,20.2566663954,20.1499989827,20.2133331299,fitz-A628,96,"('W10X68',)",,3329,,,,
450,3,,"('W10X68',)",0.8232154345,16.5066663954,12.0633341471,16.4633331299,11.9700012207,fitz-A629,96,"('W10X68',)",,3331,,,,
451,3,,"('W10X68',)",0.8475004954,16.4066670736,12.1100023058,16.3633338081,12.0133327908,fitz-A630,96,"('W10X68',)",,3333,,,,
452,3,,"('W10X68',)",0.8718819445,16.3833329942,12.0600009494,16.4833323161,12.0166659885,fitz-A631,96,"('W10X68',)",,3335,,,,
453,3,,"('W10X54',)",0.8474757419000001,23.0533328586,18.8566674127,23.0966661241,18.9533335368,fitz-A632,96,"('W10X54',)",,3337,,,,
454,3,,"('W10X54',)",0.8474757419000001,23.1499989827,18.8133341471,23.1933322483,18.9100002713,fitz-A633,96,"('W10X54',)",,3339,,,,
455,3,,"('W10X54',)",0.812346353,23.1699998644,18.8633338081,23.0766669379,18.9033338759,fitz-A634,96,"('W10X54',)",,3341,,,,
456,3,,"('W10X54',)",0.8474757419000001,21.9299994575,16.3466678196,21.973332723,16.4433339437,fitz-A635,96,"('W10X54',)",,3343,,,,
457,3,,"('W10X54',)",0.8474757419000001,22.0266655816,16.303334554,22.0699988471,16.4000006782,fitz-A636,96,"('W10X54',)",,3345,,,,
458,3,,"('W10X54',)",0.8474757419000001,22.0499996609,16.3500010173,21.9533335368,16.3933342828,fitz-A637,96,"('W10X54',)",,3347,,,,
459,3,,"('W10X54',)",0.8474757419000001,20.7066667345,13.6066674127,20.75,13.7033335368,fitz-A638,96,"('W10X54',)",,3349,,,,
460,3,,"('W10X54',)",0.8232154345,20.8033328586,13.5666673448,20.8466661241,13.6600002713,fitz-A639,96,"('W10X54',)",,3351,,,,
461,3,,"('W10X54',)",0.8474757419000001,20.8233320448,13.6133338081,20.7266659207,13.6566670736,fitz-A640,96,"('W10X54',)",,3353,,,,
462,3,,"('W10X54',)",0.8266601562,19.6733330621,11.0999993218,19.6733330621,10.9966668023,fitz-A641,96,"('W10X54',)",,3355,,,,
463,3,,"('W10X54',)",0.8266601562,19.5666656494,11.0999993218,19.5666656494,10.9966668023,fitz-A642,96,"('W10X54',)",,3357,,,,
464,3,,"('W10X54',)",0.8533393012,19.5666656494,11.0466681586,19.6733330621,11.0466681586,fitz-A643,96,"('W10X54',)",,3359,,,,
465,3,,"('W10X54',)",0.8474757419000001,21.2666659885,22.7133331299,21.1699998644,22.7566663954,fitz-A644,96,"('W10X54',)",,3361,,,,
466,3,,"('W10X54',)",0.8232154345,21.3066660563,22.8100009494,21.2133331299,22.853334215,fitz-A645,96,"('W10X54',)",,3363,,,,
467,3,,"('W10X54',)",0.8474757419000001,21.2599995931,22.8333333333,21.2166663276,22.7366672092,fitz-A646,96,"('W10X54',)",,3365,,,,
468,3,,"('W10X54',)",0.8533257378,25.1200002035,36.4900004069,25.1200002035,36.5966661241,fitz-A647,96,"('W10X54',)",,3517,,,,
469,3,,"('W10X54',)",0.8533257378,25.223332723,36.4900004069,25.223332723,36.5966661241,fitz-A648,96,"('W10X54',)",,3519,,,,
470,3,,"('W10X54',)",0.8266601562,25.223332723,36.5433349609,25.1200002035,36.5433349609,fitz-A649,96,"('W10X54',)",,3521,,,,
471,3,,"('W10X54',)",0.8266601562,25.1200002035,30.6366678874,25.1200002035,30.7400004069,fitz-A650,96,"('W10X54',)",,3523,,,,
472,3,,"('W10X54',)",0.8266601562,25.223332723,30.6366678874,25.223332723,30.7400004069,fitz-A651,96,"('W10X54',)",,3525,,,,
473,3,,"('W10X54',)",0.8266601562,25.223332723,30.6899990506,25.1200002035,30.6899990506,fitz-A652,96,"('W10X54',)",,3527,,,,
474,3,,"('W10X54',)",0.8266601562,25.223332723,25.0099995931,25.1200002035,25.0099995931,fitz-A653,96,"('W10X54',)",,3529,,,,
475,3,,"('W10X54',)",0.8266601562,25.223332723,25.1166670058,25.1200002035,25.1166670058,fitz-A654,96,"('W10X54',)",,3531,,,,
476,3,,"('W10X54',)",0.8533393012,25.1699998644,25.1166670058,25.1699998644,25.0099995931,fitz-A655,96,"('W10X54',)",,3533,,,,
477,3,,"('W10X54',)",0.8266737196,25.1200002035,28.2633327908,25.1200002035,28.3666670058,fitz-A656,96,"('W10X54',)",,3535,,,,
478,3,,"('W10X54',)",0.8266737196,25.223332723,28.2633327908,25.223332723,28.3666670058,fitz-A657,96,"('W10X54',)",,3537,,,,
479,3,,"('W10X54',)",0.8266601562,25.223332723,28.3133341471,25.1200002035,28.3133341471,fitz-A658,96,"('W10X54',)",,3539,,,,
480,3,,"('W10X54',)",0.8266601562,25.1200002035,33.8866678874,25.1200002035,33.9900004069,fitz-A659,96,"('W10X54',)",,3541,,,,
481,3,,"('W10X54',)",0.8266601562,25.223332723,33.8866678874,25.223332723,33.9900004069,fitz-A660,96,"('W10X54',)",,3543,,,,
482,3,,"('W10X54',)",0.8266601562,25.223332723,33.9399990506,25.1200002035,33.9399990506,fitz-A661,96,"('W10X54',)",,3545,,,,
483,3,,"('W10X54',)",0.8533257378,21.8066660563,36.4900004069,21.8066660563,36.5966661241,fitz-A662,96,"('W10X54',)",,3547,,,,
484,3,,"('W10X54',)",0.8533257378,21.9100002713,36.4900004069,21.9100002713,36.5966661241,fitz-A663,96,"('W10X54',)",,3549,,,,
485,3,,"('W10X54',)",0.8266737196,21.9100002713,36.5433349609,21.8066660563,36.5433349609,fitz-A664,96,"('W10X54',)",,3551,,,,
486,3,,"('W10X68',)",0.8266601562,21.8033328586,30.6366678874,21.8033328586,30.7400004069,fitz-A665,96,"('W10X68',)",,3553,,,,
487,3,,"('W10X68',)",0.8266601562,21.913333469,30.6366678874,21.913333469,30.7400004069,fitz-A666,96,"('W10X68',)",,3555,,,,
488,3,,"('W10X68',)",0.8800048828,21.913333469,30.6899990506,21.8033328586,30.6899990506,fitz-A667,96,"('W10X68',)",,3557,,,,
489,3,,"('W10X68',)",0.8533393012,21.8033328586,25.0099995931,21.8033328586,25.1166670058,fitz-A668,96,"('W10X68',)",,3559,,,,
490,3,,"('W10X68',)",0.8533393012,21.913333469,25.0099995931,21.913333469,25.1166670058,fitz-A669,96,"('W10X68',)",,3561,,,,
491,3,,"('W10X68',)",0.8800048828,21.913333469,25.0633341471,21.8033328586,25.0633341471,fitz-A670,96,"('W10X68',)",,3563,,,,
492,3,,"('W10X68',)",0.8533393012,21.8033328586,28.2599995931,21.8033328586,28.3666670058,fitz-A671,96,"('W10X68',)",,3565,,,,
493,3,,"('W10X68',)",0.8533393012,21.913333469,28.2599995931,21.913333469,28.3666670058,fitz-A672,96,"('W10X68',)",,3567,,,,
494,3,,"('W10X68',)",0.8800048828,21.913333469,28.3133341471,21.8033328586,28.3133341471,fitz-A673,96,"('W10X68',)",,3569,,,,
495,3,,"('W10X54',)",0.8533257378,17.6200002035,36.4900004069,17.6200002035,36.5966661241,fitz-A674,96,"('W10X54',)",,3571,,,,
496,3,,"('W10X54',)",0.8533257378,17.723332723,36.4900004069,17.723332723,36.5966661241,fitz-A675,96,"('W10X54',)",,3573,,,,
497,3,,"('W10X54',)",0.8266601562,17.723332723,36.5433349609,17.6200002035,36.5433349609,fitz-A676,96,"('W10X54',)",,3575,,,,
498,3,,"('W10X54',)",0.8266601562,17.6200002035,30.6366678874,17.6200002035,30.7400004069,fitz-A677,96,"('W10X54',)",,3577,,,,
499,3,,"('W10X54',)",0.8266601562,17.723332723,30.6366678874,17.723332723,30.7400004069,fitz-A678,96,"('W10X54',)",,3579,,,,
500,3,,"('W10X54',)",0.8266601562,17.723332723,30.6899990506,17.6200002035,30.6899990506,fitz-A679,96,"('W10X54',)",,3581,,,,
501,3,,"('W10X54',)",0.8266737196,17.6200002035,28.2633327908,17.6200002035,28.3666670058,fitz-A680,96,"('W10X54',)",,3583,,,,
502,3,,"('W10X54',)",0.8266737196,17.723332723,28.2633327908,17.723332723,28.3666670058,fitz-A681,96,"('W10X54',)",,3585,,,,
503,3,,"('W10X54',)",0.8266601562,17.723332723,28.3133341471,17.6200002035,28.3133341471,fitz-A682,96,"('W10X54',)",,3587,,,,
504,3,,"('W10X54',)",0.8266601562,17.6200002035,33.8866678874,17.6200002035,33.9900004069,fitz-A683,96,"('W10X54',)",,3589,,,,
505,3,,"('W10X54',)",0.8266601562,17.723332723,33.8866678874,17.723332723,33.9900004069,fitz-A684,96,"('W10X54',)",,3591,,,,
506,3,,"('W10X54',)",0.8266601562,17.723332723,33.9399990506,17.6200002035,33.9399990506,fitz-A685,96,"('W10X54',)",,3593,,,,
507,3,,"('W10X54',)",0.8232277366,24.5433332655,21.9333343506,24.4499986437,21.9766676161,fitz-A686,96,"('W10X54',)",,3595,,,,
508,3,,"('W10X54',)",0.812346353,24.586666531,22.0300004747,24.4933336046,22.0700005425,fitz-A687,96,"('W10X54',)",,3597,,,,
509,3,,"('W10X54',)",0.8474757419000001,24.5400000678,22.0499996609,24.4966668023,21.9533335368,fitz-A688,96,"('W10X54',)",,3599,,,,
510,3,,"('W10X54',)",0.8232277366,16.3466661241,21.9700012207,16.3033328586,21.8766665988,fitz-A689,96,"('W10X54',)",,3601,,,,
511,3,,"('W10X54',)",0.8232277366,16.25,22.0133344862,16.2066667345,21.9199998644,fitz-A690,96,"('W10X54',)",,3603,,,,
512,3,,"('W10X54',)",0.8232277366,16.2299991184,21.9666663276,16.3233337402,21.9233330621,fitz-A691,96,"('W10X54',)",,3605,,,,
513,3,,"('W10X54',)",0.8232154345,15.223332723,19.4599999322,15.1799994575,19.3666670058,fitz-A692,96,"('W10X54',)",,3607,,,,
514,3,,"('W10X54',)",0.8474757419000001,15.1266665988,19.5033331977,15.0833333333,19.4066670736,fitz-A693,96,"('W10X54',)",,3609,,,,
515,3,,"('W10X54',)",0.8474881186000001,15.1066657172,19.4566667345,15.2033335368,19.413333469,fitz-A694,96,"('W10X54',)",,3611,,,,
516,3,,"('W10X54',)",0.8474881186000001,14.0,16.7233344184,13.9566667345,16.6266665988,fitz-A695,96,"('W10X54',)",,3613,,,,
517,3,,"('W10X54',)",0.8232277366,13.9033330282,16.7633344862,13.8599997626,16.6699998644,fitz-A696,96,"('W10X54',)",,3615,,,,
518,3,,"('W10X54',)",0.8474874785000001,13.8799997965,16.716668023,13.9766667684,16.6733330621,fitz-A697,96,"('W10X54',)",,3617,,,,
519,3,,"('W10X54',)",0.8232154345,12.6799994575,13.7733340793,12.6366661919,13.680001152900001,fitz-A698,96,"('W10X54',)",,3619,,,,
520,3,,"('W10X54',)",0.812346353,12.5833333333,13.8166673448,12.5433332655,13.7233344184,fitz-A699,96,"('W10X54',)",,3621,,,,
521,3,,"('W10X54',)",0.8474757419000001,12.5633332994,13.7700008816,12.6599994236,13.7266676161,fitz-A700,96,"('W10X54',)",,3623,,,,
522,3,,"('W10X68',)",0.8232277366,20.1699998644,20.2600012885,20.1266665988,20.1666666667,fitz-A701,96,"('W10X68',)",,3625,,,,
523,3,,"('W10X68',)",0.8369343205,20.0699988471,20.3066677517,20.0299987793,20.2099999322,fitz-A702,96,"('W10X68',)",,3627,,,,
524,3,,"('W10X68',)",0.8718765515,20.0499996609,20.2566663954,20.1499989827,20.2133331299,fitz-A703,96,"('W10X68',)",,3629,,,,
525,3,,"('W10X68',)",0.8232154345,16.5066663954,12.0633341471,16.4633331299,11.9700012207,fitz-A704,96,"('W10X68',)",,3631,,,,
526,3,,"('W10X68',)",0.8475004954,16.4066670736,12.1100023058,16.3633338081,12.0133327908,fitz-A705,96,"('W10X68',)",,3633,,,,
527,3,,"('W10X68',)",0.8718819445,16.3833329942,12.0600009494,16.4833323161,12.0166659885,fitz-A706,96,"('W10X68',)",,3635,,,,
528,3,,"('W10X54',)",0.8474757419000001,23.0533328586,18.8566674127,23.0966661241,18.9533335368,fitz-A707,96,"('W10X54',)",,3637,,,,
529,3,,"('W10X54',)",0.8474757419000001,23.1499989827,18.8133341471,23.1933322483,18.9100002713,fitz-A708,96,"('W10X54',)",,3639,,,,
530,3,,"('W10X54',)",0.812346353,23.1699998644,18.8633338081,23.0766669379,18.9033338759,fitz-A709,96,"('W10X54',)",,3641,,,,
531,3,,"('W10X54',)",0.8474757419000001,21.9299994575,16.3466678196,21.973332723,16.4433339437,fitz-A710,96,"('W10X54',)",,3643,,,,
532,3,,"('W10X54',)",0.8474757419000001,22.0266655816,16.303334554,22.0699988471,16.4000006782,fitz-A711,96,"('W10X54',)",,3645,,,,
533,3,,"('W10X54',)",0.8474757419000001,22.0499996609,16.3500010173,21.9533335368,16.3933342828,fitz-A712,96,"('W10X54',)",,3647,,,,
534,3,,"('W10X54',)",0.8474757419000001,20.7066667345,13.6066674127,20.75,13.7033335368,fitz-A713,96,"('W10X54',)",,3649,,,,
535,3,,"('W10X54',)",0.8232154345,20.8033328586,13.5666673448,20.8466661241,13.6600002713,fitz-A714,96,"('W10X54',)",,3651,,,,
536,3,,"('W10X54',)",0.8474757419000001,20.8233320448,13.6133338081,20.7266659207,13.6566670736,fitz-A715,96,"('W10X54',)",,3653,,,,
537,3,,"('W10X54',)",0.8266601562,19.6733330621,11.0999993218,19.6733330621,10.9966668023,fitz-A716,96,"('W10X54',)",,3655,,,,
538,3,,"('W10X54',)",0.8266601562,19.5666656494,11.0999993218,19.5666656494,10.9966668023,fitz-A717,96,"('W10X54',)",,3657,,,,
539,3,,"('W10X54',)",0.8533393012,19.5666656494,11.0466681586,19.6733330621,11.0466681586,fitz-A718,96,"('W10X54',)",,3659,,,,
540,3,,"('W10X54',)",0.8474757419000001,21.2666659885,22.7133331299,21.1699998644,22.7566663954,fitz-A719,96,"('W10X54',)",,3661,,,,
541,3,,"('W10X54',)",0.8232154345,21.3066660563,22.8100009494,21.2133331299,22.853334215,fitz-A720,96,"('W10X54',)",,3663,,,,
542,3,,"('W10X54',)",0.8474757419000001,21.2599995931,22.8333333333,21.2166663276,22.7366672092,fitz-A721,96,"('W10X54',)",,3665,,,,
543,4,,W4X13,0.0,16.5126868354,19.6982608371,16.5126868354,19.6982608371,fitz-A1,96,W4X13,,866,W,W4X13,13.0,23.6
544,4,,W10X33,25.8257590284,14.9976179335,16.3073425293,13.6783133613,13.3610161675,fitz-A3,96,W10X33,,870,W,W10X33,33.0,49.9
545,4,,W4X13,0.0,19.0871124268,12.5423956977,19.0871124268,12.5423956977,fitz-A5,96,W4X13,,874,W,W4X13,13.0,23.6
546,4,,W10X15,11.5841194154,15.7315419515,12.442264133,15.1413133409,11.1200018989,fitz-A7,96,W10X15,,878,W,W10X15,15.0,35.0
547,4,,W10X22,18.9866536458,21.8983323839,30.7599995931,21.8983323839,28.3866678874,fitz-A9,96,W10X22,,882,W,W10X22,22.0,42.4
548,4,,W10X26,22.0059554972,16.3166673448,22.0166659885,15.1950005425,19.505001492,fitz-A11,96,W10X26,,886,W,W10X26,26.0,42.6
549,4,,W4X13,0.0,18.836666531,31.9066670736,18.836666531,31.9066670736,fitz-A13,96,W4X13,,890,W,W4X13,13.0,23.6
550,4,,W10X15,0.0,21.8983323839,36.6133321126,21.8983323839,36.6133321126,fitz-A15,96,W10X15,,894,W,W10X15,15.0,35.0
551,4,,W18X50,26.4870963602,17.7933332655,15.0583326552,20.8149990506,13.7050001356,fitz-A17,96,W18X50,,898,W,W18X50,50.0,64.6
552,4,,W10X30,25.2000089524,25.211666531,28.3866678874,25.2099999322,25.2366672092,fitz-A19,96,W10X30,,902,W,W10X30,30.0,43.1
553,4,,W4X13,0.0,14.7037404378,15.6510467529,14.7037404378,15.6510467529,fitz-A21,96,W4X13,,906,W,W4X13,13.0,23.6
